bridge_id,bridge_type,material,year_built,age_years,design_life_years,location,corrosion_environment,corrosion_rate_mm_yr,condition_rating,structurally_deficient,adt,deck_area_sqft,tensile_strength_MPa,yield_strength_MPa,paris_C,paris_m,original_thickness_mm,remaining_thickness_mm,fatigue_cycles_millions,replacement_cost_M,loan_outstanding_M,last_inspection_date,insurance_premium_K_yr,expected_cost,risk_std
BR-03287,Railroad,Steel (A36),1978,46,75,Industrial Ohio,Moderate,0.0799,6,0,93,2178.0,450,250,6.9e-12,3.0,14.1,10.4,78.1,0.75,0.37,2023-01-28,12.8,1.9000147200000004,0.250155188507819
BR-03288,Pedestrian,Steel (A36),1982,42,75,Industrial Ohio,Moderate,0.0751,6,0,5424,2175.0,450,250,6.9e-12,3.0,14.7,11.5,8.3,0.33,0.16,2023-11-13,6.4,0.8464414000000001,0.11204328875670157
BR-03289,Interstate,Steel (A36),1954,70,60,Coastal California,Moderate,0.0765,5,0,74222,1829.0,450,250,6.9e-12,3.0,15.8,10.4,1896.4,0.69,0.5,2023-09-02,9.5,2.136589,0.27822273016371263
BR-03290,Highway,Reinforced Concrete,1985,39,75,Urban Northeast,Moderate,0.0232,8,0,12534,1174.0,25,20,0.0,0.0,52.7,51.8,178.4,0.34,0.13,2020-09-10,3.8,0.8036600000000003,1.1102230246251565e-16
BR-03291,Highway,Steel (A514 HY),1963,61,100,Coastal California,Moderate,0.0709,6,0,35472,1907.0,760,690,4.5e-12,3.2,14.4,10.1,789.8,0.44,0.18,2023-02-28,9.2,1.5355600000000003,2.220446049250313e-16
BR-03292,Local Road,Prestressed Concrete,1998,26,100,Rural Mountain,Mild,0.0092,9,0,6124,1427.0,35,28,0.0,0.0,55.6,55.4,58.1,0.22,0.11,2020-10-05,2.4,0.5101199999999999,1.1102230246251565e-16
BR-03293,Local Road,Prestressed Concrete,2001,23,75,Coastal Texas,Severe,0.0629,8,0,3190,1479.0,35,28,0.0,0.0,65.8,64.4,26.8,0.37,0.23,2021-02-03,9.0,1.0490999999999995,4.440892098500626e-16
BR-03294,Interstate,Steel (A36),1979,45,50,Industrial Ohio,Moderate,0.079,6,0,16005,689.0,450,250,6.9e-12,3.0,17.1,13.6,262.9,0.12,0.04,2020-10-27,2.4,0.3484,5.551115123125783e-17
BR-03295,Interstate,Prestressed Concrete,1970,54,100,Coastal California,Moderate,0.0533,7,0,119107,3594.0,35,28,0.0,0.0,56.5,53.6,2347.6,1.39,0.79,2023-11-05,31.1,4.188220880000001,0.5259090681249142
BR-03296,Local Road,Stainless Steel 316L,1958,66,60,Urban Midwest,Moderate,0.0086,9,0,6389,2030.0,515,205,3.1e-12,3.2,24.3,23.8,153.9,0.52,0.21,2021-02-06,4.3,1.3179400000000001,0.0
BR-03297,Highway,Steel (A588 Weathering),1984,40,50,Coastal Carolina,Severe,0.0413,7,0,70234,2551.0,485,345,5.2e-12,2.8,10.9,9.3,1025.4,0.84,0.31,2023-10-28,16.0,2.326999999999999,8.881784197001252e-16
BR-03298,Highway,Composite Steel-Concrete,1942,82,60,Urban West,Mild,0.0393,7,0,52398,1100.0,400,230,6.5e-12,3.0,61.7,58.5,1568.3,0.24,0.15,2020-05-20,4.7,1.0080200000000001,0.0
BR-03299,Railroad,Reinforced Concrete,1998,26,60,Rural Midwest,Mild,0.024,9,0,54,732.0,25,20,0.0,0.0,68.9,68.2,25.6,0.12,0.06,2023-09-15,2.2,0.24431600000000003,0.021996498717423197
BR-03300,Interstate,Reinforced Concrete,1976,48,100,Coastal Texas,Severe,0.0683,7,0,44943,14566.0,25,20,0.0,0.0,54.1,50.8,787.4,4.98,3.3,2021-05-18,66.7,12.501166080000006,1.597254810245561
BR-03301,Highway,Steel (A514 HY),1969,55,50,Urban Midwest,Moderate,0.0734,6,0,39161,9434.0,760,690,4.5e-12,3.2,12.2,8.2,786.2,3.18,1.57,2021-01-28,26.6,8.076899999999998,1.7763568394002505e-15
BR-03302,Highway,Steel (A588 Weathering),1985,39,75,Coastal Florida,Severe,0.0494,7,0,81756,1646.0,485,345,5.2e-12,2.8,21.1,19.2,1163.8,0.34,0.23,2021-09-27,5.8,1.0350599999999999,2.220446049250313e-16
BR-03303,Highway,Steel (A36),1982,42,100,Desert Southwest,Mild,0.0168,9,0,20815,3096.0,450,250,6.9e-12,3.0,20.2,19.5,319.1,0.82,0.58,2020-11-17,15.3,2.6553800000000005,0.0
BR-03304,Interstate,Reinforced Concrete,1993,31,75,Industrial Michigan,Moderate,0.0345,8,0,23814,989.0,25,20,0.0,0.0,69.6,68.5,269.5,0.33,0.18,2020-11-20,5.2,0.7108679200000001,0.0821585813872075
BR-03305,Interstate,Steel (A514 HY),1933,91,75,Rural South,Mild,0.042,6,0,16268,2578.0,760,690,4.5e-12,3.2,23.8,20.0,540.3,0.77,0.54,2023-12-26,10.7,2.96881,4.440892098500626e-16
BR-03306,Interstate,Steel (A36),1973,51,75,Industrial Ohio,Moderate,0.0581,6,0,66427,4877.0,450,250,6.9e-12,3.0,13.8,10.9,1236.5,1.28,0.95,2023-01-23,31.8,5.00734,0.0
BR-03307,Highway,Steel (A36),2016,8,60,Desert Southwest,Mild,0.0163,9,0,34794,2985.0,450,250,6.9e-12,3.0,16.5,16.4,101.6,0.73,0.4,2023-06-27,12.3,1.5969200000000006,6.661338147750939e-16
BR-03308,Railroad,Steel (A588 Weathering),1954,70,75,Industrial Michigan,Moderate,0.0209,8,0,100,289.0,485,345,5.2e-12,2.8,21.0,19.6,127.8,0.06,0.02,2020-04-23,0.6,0.1586,0.0
BR-03309,Local Road,Steel (A588 Weathering),1962,62,50,Coastal Carolina,Severe,0.0562,6,0,2961,1052.0,485,345,5.2e-12,2.8,18.3,14.8,67.0,0.25,0.11,2020-05-25,2.8,0.5989126399999998,0.07842286360494623
BR-03310,Interstate,Composite Steel-Concrete,1974,50,100,Coastal California,Moderate,0.1023,5,0,7024,831.0,400,230,6.5e-12,3.0,46.7,41.6,128.2,0.31,0.16,2020-01-05,7.0,1.0660000000000003,2.220446049250313e-16
BR-03311,Highway,Steel (A36),1955,69,50,Rural Midwest,Mild,0.0388,7,0,17643,416.0,450,250,6.9e-12,3.0,15.0,12.4,444.3,0.08,0.07,2020-05-15,1.3,0.31161,5.551115123125783e-17
BR-03312,Interstate,Cast Iron,1971,53,75,Industrial Ohio,Moderate,0.0167,9,0,24234,8532.0,200,130,1.2e-11,3.8,10.2,9.3,468.8,3.11,1.43,2020-01-09,75.2,8.814617839999999,0.7840655541286332
BR-03313,Local Road,Steel (A36),1976,48,60,Industrial New Jersey,Moderate,0.0582,7,0,2207,807.0,450,250,6.9e-12,3.0,13.9,11.1,38.7,0.21,0.13,2022-08-04,4.9,0.6271405599999998,0.07959319478041828
BR-03314,Railroad,Stainless Steel 316L,2000,24,60,Urban Northeast,Moderate,0.0101,9,0,72,2241.0,515,205,3.1e-12,3.2,16.4,16.2,31.5,0.69,0.25,2020-12-16,6.4,1.4216799999999996,2.220446049250313e-16
BR-03315,Highway,Steel (A36),1970,54,75,Rural South,Mild,0.0282,7,0,15303,470.0,450,250,6.9e-12,3.0,17.9,16.4,301.6,0.13,0.06,2020-04-18,2.1,0.39442000000000005,5.551115123125783e-17
BR-03316,Interstate,Cast Iron,1965,59,75,Coastal Florida,Severe,0.0453,6,0,28016,474.0,200,130,1.2e-11,3.8,17.8,15.2,603.3,0.15,0.06,2022-01-23,1.9,0.41873,0.0
BR-03317,Railroad,Steel (A588 Weathering),1973,51,75,Coastal Texas,Severe,0.0288,8,0,118,2866.0,485,345,5.2e-12,2.8,22.4,20.9,109.8,0.59,0.39,2020-07-20,14.6,1.81876316,0.20772404303070557
BR-03318,Interstate,Reinforced Concrete,1983,41,75,Urban West,Mild,0.0231,8,0,135409,7197.0,25,20,0.0,0.0,52.4,51.4,2026.4,2.47,1.83,2020-08-27,53.3,6.89581949,0.7663155179405166
BR-03319,Interstate,Reinforced Concrete,1981,43,75,Industrial Ohio,Moderate,0.0293,8,0,81765,5459.0,25,20,0.0,0.0,48.9,47.6,1283.3,1.98,1.19,2023-08-10,35.2,4.9224635999999995,0.5651688689473814
BR-03320,Highway,Prestressed Concrete,2004,20,60,Industrial New Jersey,Moderate,0.0522,8,0,15776,480.0,35,28,0.0,0.0,49.6,48.5,115.2,0.12,0.05,2020-08-07,1.8,0.21885439999999998,0.02438955615094297
BR-03321,Pedestrian,Prestressed Concrete,1984,40,60,Coastal California,Moderate,0.0219,8,0,2494,3331.0,35,28,0.0,0.0,56.3,55.4,3.6,0.84,0.64,2022-12-11,16.4,2.254548,0.26457824197888985
BR-03322,Highway,Prestressed Concrete,1983,41,60,Desert Southwest,Mild,0.0142,8,0,14784,3211.0,35,28,0.0,0.0,51.9,51.3,221.2,0.76,0.41,2020-09-18,12.6,1.7791943399999997,0.1992918989959562
BR-03323,Interstate,Reinforced Concrete,1970,54,100,Desert Southwest,Mild,0.0101,9,0,34669,3566.0,25,20,0.0,0.0,42.6,42.1,683.3,0.88,0.27,2022-04-23,21.9,3.032380000000001,1.3322676295501878e-15
BR-03324,Highway,Reinforced Concrete,1975,49,75,Pacific Northwest,Mild,0.0199,8,0,10514,2846.0,25,20,0.0,0.0,64.5,63.5,188.0,0.8,0.38,2020-09-17,18.6,2.2313146600000007,0.24809998857341706
BR-03325,Local Road,Steel (A588 Weathering),2015,9,60,Coastal California,Moderate,0.0223,9,0,890,2614.0,485,345,5.2e-12,2.8,10.4,10.2,2.9,0.84,0.25,2023-12-05,7.7,1.5070899999999992,6.661338147750939e-16
BR-03326,Highway,Prestressed Concrete,1949,75,60,Rural Midwest,Mild,0.0228,8,0,31274,2451.0,35,28,0.0,0.0,55.8,54.0,856.1,0.88,0.66,2022-04-20,11.0,2.5069000000000004,0.2805567911332749
BR-03327,Railroad,Steel (A36),2001,23,75,Rural Midwest,Mild,0.0251,8,0,99,1812.0,450,250,6.9e-12,3.0,11.8,11.2,41.6,0.34,0.18,2023-04-11,2.9,0.6229580600000003,0.06890943231088106
BR-03328,Highway,Reinforced Concrete,1992,32,75,Industrial Ohio,Moderate,0.0447,7,0,41041,2147.0,25,20,0.0,0.0,46.8,45.3,479.4,0.39,0.27,2023-04-03,7.7,0.98308144,0.12460939829723927
BR-03329,Interstate,Steel (A36),1980,44,75,Industrial Ohio,Moderate,0.0518,8,0,22629,2174.0,450,250,6.9e-12,3.0,17.0,14.7,363.4,0.36,0.15,2020-11-12,7.0,0.8636443999999996,0.09427960127196129
BR-03330,Interstate,Composite Steel-Concrete,2006,18,60,Coastal Texas,Severe,0.1224,6,0,137595,1520.0,400,230,6.5e-12,3.0,62.6,60.4,904.0,0.4,0.2,2021-05-09,9.9,1.0116600000000004,2.220446049250313e-16
BR-03331,Highway,Timber,2009,15,60,Rural Mountain,Mild,0.0139,9,0,14627,1033.0,8,5,0.0,0.0,28.6,28.4,80.1,0.18,0.08,2021-11-25,2.3,0.3828500000000001,1.1102230246251565e-16
BR-03332,Highway,Reinforced Concrete,1970,54,50,Urban Midwest,Moderate,0.0357,7,0,9147,888.0,25,20,0.0,0.0,60.5,58.6,180.3,0.35,0.19,2020-12-26,5.9,1.1161800000000004,2.220446049250313e-16
BR-03333,Interstate,Stainless Steel 316L,1997,27,50,Urban Northeast,Moderate,0.0113,9,0,10287,822.0,515,205,3.1e-12,3.2,24.9,24.6,101.4,0.27,0.13,2020-03-26,5.1,0.6990100000000001,0.0
BR-03334,Local Road,Steel (A588 Weathering),2002,22,60,Industrial New Jersey,Moderate,0.0471,9,0,11463,2485.0,485,345,5.2e-12,2.8,11.0,10.0,92.0,0.62,0.29,2023-06-02,13.5,1.5691,0.0
BR-03335,Highway,Prestressed Concrete,2010,14,75,Rural Mountain,Mild,0.0093,9,0,15777,4490.0,35,28,0.0,0.0,68.0,67.9,80.6,1.64,0.63,2021-05-08,27.1,3.444220000000001,8.881784197001252e-16
BR-03336,Interstate,Steel (A36),1999,25,50,Rural Midwest,Mild,0.0407,8,0,14794,1495.0,450,250,6.9e-12,3.0,22.7,21.7,135.0,0.36,0.25,2023-08-13,6.0,0.9879999999999999,2.220446049250313e-16
BR-03337,Highway,Steel (A588 Weathering),1972,52,100,Coastal California,Moderate,0.0333,8,0,37228,1217.0,485,345,5.2e-12,2.8,10.4,8.7,706.6,0.43,0.34,2020-03-13,4.8,1.3254800000000002,0.0
BR-03338,Railroad,Steel (A36),1964,60,100,Rural Mountain,Mild,0.026,8,0,100,4683.0,450,250,6.9e-12,3.0,19.1,17.5,109.5,1.44,1.09,2023-11-23,24.6,4.240351,0.48604453132131853
BR-03339,Highway,Steel (A36),1932,92,60,Coastal Florida,Severe,0.0812,4,1,39827,813.0,450,250,6.9e-12,3.0,13.2,5.8,1337.4,0.3,0.19,2022-04-20,5.8,1.3306800000000005,4.440892098500626e-16
BR-03340,Interstate,Steel (A36),1959,65,75,Industrial Ohio,Moderate,0.071,5,0,31063,974.0,450,250,6.9e-12,3.0,18.8,14.2,737.0,0.19,0.07,2021-12-09,3.6,0.6422,0.0
BR-03341,Local Road,Composite Steel-Concrete,2002,22,60,Coastal California,Moderate,0.0637,8,0,2142,2128.0,400,230,6.5e-12,3.0,47.7,46.3,17.2,0.54,0.35,2020-11-02,7.9,1.3829400000000003,2.220446049250313e-16
BR-03342,Interstate,Reinforced Concrete,1962,62,50,Coastal Carolina,Severe,0.0372,7,0,68966,1742.0,25,20,0.0,0.0,51.8,49.5,1560.7,0.32,0.22,2020-10-02,6.7,1.2420200000000001,0.0
BR-03343,Local Road,Steel (A36),1958,66,100,Industrial Ohio,Moderate,0.0812,5,0,9767,6471.0,450,250,6.9e-12,3.0,18.3,13.0,235.3,2.1,1.15,2023-11-25,28.7,6.68746,0.0
BR-03344,Interstate,Reinforced Concrete,1969,55,100,Urban Midwest,Moderate,0.0179,9,0,9428,5312.0,25,20,0.0,0.0,47.8,46.8,189.3,1.81,0.77,2022-02-19,17.0,3.6278315,0.30626100397822453
BR-03345,Interstate,Steel (A36),1979,45,75,Coastal Texas,Severe,0.0936,5,0,13465,5215.0,450,250,6.9e-12,3.0,24.2,20.0,221.2,1.74,1.13,2020-03-12,38.4,5.977400000000001,8.881784197001252e-16
BR-03346,Highway,Reinforced Concrete,1969,55,75,Pacific Northwest,Mild,0.0247,7,0,28925,2136.0,25,20,0.0,0.0,59.1,57.7,580.7,0.38,0.29,2021-12-26,3.5,0.9416775000000002,0.1175303340565213
BR-03347,Highway,Steel (A36),1982,42,75,Urban West,Mild,0.0534,7,0,11435,2321.0,450,250,6.9e-12,3.0,20.4,18.2,175.3,0.55,0.2,2020-03-15,13.7,1.7230200000000009,6.661338147750939e-16
BR-03348,Railroad,Cast Iron,1964,60,100,Coastal Florida,Severe,0.0319,7,0,54,1945.0,200,130,1.2e-11,3.8,13.1,11.2,59.1,0.74,0.39,2022-12-12,10.8,2.311399999999999,8.881784197001252e-16
BR-03349,Interstate,Steel (A588 Weathering),2002,22,100,Industrial Michigan,Moderate,0.0412,8,0,35190,2921.0,485,345,5.2e-12,2.8,23.1,22.2,282.6,0.48,0.37,2023-07-07,11.9,1.4453400000000005,2.220446049250313e-16
BR-03350,Railroad,Steel (A588 Weathering),1987,37,75,Coastal Florida,Severe,0.0496,7,0,57,956.0,485,345,5.2e-12,2.8,11.2,9.3,38.5,0.14,0.07,2022-07-01,2.9,0.34633295000000003,0.04374506136805731
BR-03351,Local Road,Cast Iron,2000,24,100,Desert Southwest,Mild,0.0107,9,0,1458,1981.0,200,130,1.2e-11,3.8,18.2,17.9,12.8,0.46,0.3,2022-04-06,6.5,0.9445792000000003,0.08598210520800247
BR-03352,Pedestrian,Composite Steel-Concrete,1964,60,75,Industrial Ohio,Moderate,0.0889,4,1,9352,571.0,400,230,6.5e-12,3.0,60.1,54.8,20.5,0.19,0.14,2023-06-06,2.5,0.624,0.0
BR-03353,Interstate,Reinforced Concrete,1980,44,60,Desert Southwest,Mild,0.0083,9,0,18615,717.0,25,20,0.0,0.0,64.2,63.8,299.0,0.18,0.08,2023-01-28,1.8,0.34988480000000005,0.030930855506461512
BR-03354,Highway,Reinforced Concrete,1974,50,100,Desert Southwest,Mild,0.0121,8,0,15679,6273.0,25,20,0.0,0.0,65.7,65.1,286.1,2.01,1.48,2022-11-17,36.7,6.922500000000001,8.881784197001252e-16
BR-03355,Interstate,Steel (A36),1964,60,100,Industrial New Jersey,Moderate,0.0689,5,0,6290,2153.0,450,250,6.9e-12,3.0,13.8,9.7,137.8,0.81,0.54,2020-01-28,11.7,2.6676,0.0
BR-03356,Interstate,Steel (A36),2021,3,50,Industrial Michigan,Moderate,0.0593,8,0,12654,760.0,450,250,6.9e-12,3.0,19.4,19.3,13.9,0.26,0.18,2022-03-01,5.3,0.59267,0.0
BR-03357,Interstate,Prestressed Concrete,1982,42,50,Coastal California,Moderate,0.0346,7,0,11449,3489.0,35,28,0.0,0.0,50.1,48.7,175.5,0.57,0.42,2023-03-23,10.9,1.88214,0.0
BR-03358,Highway,Composite Steel-Concrete,1972,52,50,Coastal Carolina,Severe,0.1025,6,0,21416,5541.0,400,230,6.5e-12,3.0,45.6,40.3,406.5,0.92,0.72,2020-06-08,18.1,3.3555599999999988,1.3322676295501878e-15
BR-03359,Railroad,Steel (A514 HY),1972,52,75,Coastal California,Moderate,0.1037,4,1,113,3053.0,760,690,4.5e-12,3.2,22.9,17.6,107.2,0.57,0.46,2023-03-05,8.9,1.9406399999999993,6.661338147750939e-16
BR-03360,Pedestrian,Prestressed Concrete,1973,51,60,Rural South,Mild,0.0121,9,0,9502,2916.0,35,28,0.0,0.0,49.5,48.9,17.7,0.89,0.28,2020-09-28,14.6,2.4889800000000006,4.440892098500626e-16
BR-03361,Local Road,Prestressed Concrete,1988,36,75,Urban Midwest,Moderate,0.0174,9,0,4612,804.0,35,28,0.0,0.0,60.9,60.3,60.6,0.28,0.17,2020-05-03,4.5,0.7956000000000001,1.1102230246251565e-16
BR-03362,Interstate,Reinforced Concrete,1940,84,75,Coastal California,Moderate,0.0432,6,0,11710,1707.0,25,20,0.0,0.0,56.4,52.8,359.0,0.6,0.21,2022-01-24,5.9,1.6972799999999995,6.661338147750939e-16
BR-03363,Highway,Steel (A36),1993,31,75,Rural Midwest,Mild,0.0418,8,0,43100,8641.0,450,250,6.9e-12,3.0,18.9,17.6,487.7,1.4,0.47,2021-05-25,12.2,2.38241754,0.2751920778824789
BR-03364,Interstate,Steel (A36),1997,27,50,Urban West,Mild,0.0554,8,0,6786,3128.0,450,250,6.9e-12,3.0,20.2,18.7,66.9,1.2,0.85,2020-02-24,20.4,2.7545072799999994,0.3247814019349162
BR-03365,Highway,Prestressed Concrete,1953,71,75,Desert Southwest,Mild,0.007,9,0,24892,1449.0,35,28,0.0,0.0,44.9,44.4,645.1,0.3,0.19,2020-01-12,2.9,0.71573315,0.05791025417123983
BR-03366,Interstate,Steel (A36),1981,43,75,Coastal California,Moderate,0.0891,6,0,16295,444.0,450,250,6.9e-12,3.0,16.6,12.7,255.8,0.1,0.08,2022-08-26,2.1,0.30338471999999994,0.039658233244944226
BR-03367,Highway,Steel (A36),1992,32,50,Urban West,Mild,0.0577,8,0,15346,828.0,450,250,6.9e-12,3.0,19.8,18.0,179.2,0.2,0.1,2022-02-22,3.6,0.5397600000000002,2.220446049250313e-16
BR-03368,Highway,Prestressed Concrete,1956,68,100,Rural South,Mild,0.0302,7,0,22134,4608.0,35,28,0.0,0.0,44.3,42.2,549.4,1.77,1.22,2023-07-05,32.2,5.68771876,0.704370564600096
BR-03369,Interstate,Timber,1999,25,75,Coastal Florida,Severe,0.0938,6,0,19223,691.0,8,5,0.0,0.0,31.8,29.5,175.4,0.11,0.08,2020-01-28,2.8,0.3380000000000001,5.551115123125783e-17
BR-03370,Interstate,Prestressed Concrete,1977,47,60,Industrial New Jersey,Moderate,0.0286,8,0,11202,2241.0,35,28,0.0,0.0,43.5,42.2,192.2,0.45,0.19,2022-05-26,6.1,1.20471,2.220446049250313e-16
BR-03371,Highway,Prestressed Concrete,2000,24,60,Urban Midwest,Moderate,0.0276,9,0,22660,1170.0,35,28,0.0,0.0,56.8,56.1,198.5,0.25,0.14,2023-11-16,4.9,0.52221888,0.045684000000000016
BR-03372,Highway,Steel (A36),2002,22,50,Industrial Michigan,Moderate,0.0825,7,0,5031,7810.0,450,250,6.9e-12,3.0,20.1,18.3,40.4,2.55,1.4,2023-11-09,21.3,5.74418,0.0
BR-03373,Interstate,Steel (A588 Weathering),2004,20,75,Rural Midwest,Mild,0.0204,9,0,39257,2177.0,485,345,5.2e-12,2.8,14.9,14.5,286.6,0.81,0.31,2023-02-23,6.7,1.6301999999999994,6.661338147750939e-16
BR-03374,Highway,Steel (A36),1966,58,60,Urban Northeast,Moderate,0.0587,6,0,14479,2873.0,450,250,6.9e-12,3.0,13.6,10.2,306.5,0.65,0.2,2021-10-06,13.7,2.1379799999999998,4.440892098500626e-16
BR-03375,Highway,Reinforced Concrete,1967,57,75,Urban Northeast,Moderate,0.0196,8,0,28280,585.0,25,20,0.0,0.0,40.7,39.6,588.4,0.09,0.04,2020-09-11,1.0,0.24310000000000007,5.551115123125783e-17
BR-03376,Local Road,Steel (A36),2000,24,100,Desert Southwest,Mild,0.0176,9,0,2026,736.0,450,250,6.9e-12,3.0,14.2,13.8,17.7,0.15,0.11,2020-10-20,3.4,0.4440799999999999,1.1102230246251565e-16
BR-03377,Railroad,Timber,1996,28,100,Coastal California,Moderate,0.0457,9,0,101,11611.0,8,5,0.0,0.0,20.2,19.0,51.6,4.61,3.41,2021-11-05,76.4,13.206960000000002,1.7763568394002505e-15
BR-03378,Interstate,Steel (A588 Weathering),1980,44,75,Rural South,Mild,0.0146,9,0,17157,7787.0,485,345,5.2e-12,2.8,19.2,18.6,275.5,1.38,0.6,2022-07-06,24.3,3.96396,0.0
BR-03379,Interstate,Reinforced Concrete,1998,26,100,Pacific Northwest,Mild,0.0283,9,0,22547,6088.0,25,20,0.0,0.0,54.5,53.8,214.0,1.93,1.22,2023-11-18,26.0,4.973799999999999,1.7763568394002505e-15
BR-03380,Highway,Reinforced Concrete,1984,40,50,Industrial Ohio,Moderate,0.0376,8,0,19675,2114.0,25,20,0.0,0.0,55.8,54.3,287.3,0.8,0.51,2023-06-05,18.4,2.659800000000001,4.440892098500626e-16
BR-03381,Highway,Steel (A36),1966,58,75,Rural Mountain,Mild,0.0138,9,0,25831,767.0,450,250,6.9e-12,3.0,24.3,23.5,546.8,0.2,0.09,2021-12-19,3.9,0.6710600000000001,1.1102230246251565e-16
BR-03382,Interstate,Reinforced Concrete,1982,42,75,Rural South,Mild,0.0264,8,0,15465,743.0,25,20,0.0,0.0,56.3,55.2,237.1,0.27,0.16,2020-11-13,2.6,0.7009600000000001,1.1102230246251565e-16
BR-03383,Pedestrian,Prestressed Concrete,2005,19,100,Coastal Carolina,Severe,0.0582,9,0,13762,3171.0,35,28,0.0,0.0,61.2,60.1,9.5,1.16,0.62,2023-10-26,13.2,2.6400399999999995,4.440892098500626e-16
BR-03384,Interstate,Timber,1944,80,75,Industrial New Jersey,Moderate,0.0769,4,1,13285,840.0,8,5,0.0,0.0,19.9,13.8,387.9,0.28,0.14,2020-03-17,5.4,1.1076,2.220446049250313e-16
BR-03385,Railroad,Steel (A36),1967,57,75,Desert Southwest,Mild,0.0261,7,0,101,6300.0,450,250,6.9e-12,3.0,20.7,19.2,105.1,1.71,1.01,2022-04-13,24.7,4.5117946999999985,0.5776700718415658
BR-03386,Highway,Steel (A514 HY),1936,88,75,Coastal Carolina,Severe,0.0709,5,0,10099,10829.0,760,690,4.5e-12,3.2,22.1,15.8,324.4,2.68,1.37,2020-12-07,23.4,7.0530713999999985,0.9161582092000654
BR-03387,Highway,Steel (A36),1967,57,75,Coastal Florida,Severe,0.1441,3,1,62608,3082.0,450,250,6.9e-12,3.0,19.4,11.2,1302.6,0.69,0.49,2021-10-03,14.5,2.6084500000000004,4.440892098500626e-16
BR-03388,Railroad,Steel (A36),1958,66,75,Rural Mountain,Mild,0.0257,7,0,71,272.0,450,250,6.9e-12,3.0,20.6,18.9,85.5,0.11,0.07,2023-06-17,2.4,0.36824688000000005,0.04638819736448486
BR-03389,Local Road,Steel (A588 Weathering),1960,64,100,Rural Midwest,Mild,0.0217,7,0,953,1616.0,485,345,5.2e-12,2.8,22.2,20.8,22.3,0.39,0.2,2022-05-12,6.4,1.0919630400000002,0.13793958459706052
BR-03390,Highway,Reinforced Concrete,2004,20,100,Desert Southwest,Mild,0.0147,9,0,17206,4197.0,25,20,0.0,0.0,64.5,64.2,125.6,1.6,1.09,2021-09-19,22.7,3.2288880000000004,0.27914736607720314
BR-03391,Highway,Prestressed Concrete,1943,81,100,Coastal Texas,Severe,0.0527,6,0,15823,7787.0,35,28,0.0,0.0,67.0,62.7,467.8,2.58,0.79,2022-10-04,48.3,8.173653519999998,1.0620177852431598
BR-03392,Highway,Reinforced Concrete,1984,40,50,Coastal Florida,Severe,0.0634,7,0,18396,1160.0,25,20,0.0,0.0,68.6,66.1,268.6,0.2,0.07,2022-09-16,4.9,0.6058000000000001,1.1102230246251565e-16
BR-03393,Railroad,Composite Steel-Concrete,1995,29,75,Industrial Ohio,Moderate,0.0502,7,0,56,2248.0,400,230,6.5e-12,3.0,55.8,54.4,29.6,0.6,0.48,2023-11-24,6.2,1.6377400000000006,4.440892098500626e-16
BR-03394,Interstate,Steel (A588 Weathering),1966,58,75,Industrial New Jersey,Moderate,0.0346,7,0,21089,1254.0,485,345,5.2e-12,2.8,14.6,12.6,446.5,0.19,0.14,2021-03-27,3.7,0.7079799999999998,1.1102230246251565e-16
BR-03395,Highway,Prestressed Concrete,1995,29,75,Urban Northeast,Moderate,0.0404,7,0,13350,1295.0,35,28,0.0,0.0,67.7,66.6,141.3,0.23,0.12,2022-03-08,3.5,0.5869500000000001,0.0
BR-03396,Local Road,Composite Steel-Concrete,1983,41,75,Urban Northeast,Moderate,0.0759,7,0,8807,714.0,400,230,6.5e-12,3.0,62.0,58.8,131.8,0.23,0.09,2022-10-17,4.9,0.5704375900000002,0.07271359134502918
BR-03397,Interstate,Composite Steel-Concrete,1972,52,60,Industrial Michigan,Moderate,0.0437,6,0,27831,2065.0,400,230,6.5e-12,3.0,40.3,38.0,528.2,0.39,0.3,2023-05-08,8.3,1.2541731200000001,0.1626337017290279
BR-03398,Highway,Steel (A36),1969,55,75,Rural Mountain,Mild,0.0241,8,0,10428,2849.0,450,250,6.9e-12,3.0,18.5,17.2,209.3,1.06,0.84,2021-12-17,12.0,3.3280000000000007,4.440892098500626e-16
BR-03399,Interstate,Steel (A36),1959,65,50,Coastal Florida,Severe,0.0629,6,0,12813,3605.0,450,250,6.9e-12,3.0,19.8,15.7,304.0,0.55,0.23,2021-11-17,10.8,1.6616183999999998,0.218587263320716
BR-03400,Interstate,Cast Iron,1980,44,75,Urban Midwest,Moderate,0.0171,9,0,19405,1659.0,200,130,1.2e-11,3.8,12.5,11.8,311.6,0.66,0.49,2020-10-17,9.1,2.0155199999999995,4.440892098500626e-16
BR-03401,Highway,Steel (A36),1980,44,60,Coastal Texas,Severe,0.0567,7,0,11708,324.0,450,250,6.9e-12,3.0,16.4,13.9,188.0,0.06,0.03,2021-02-07,0.7,0.13101968,0.016477686793770537
BR-03402,Local Road,Steel (A36),1984,40,75,Coastal Carolina,Severe,0.0556,6,0,31433,2530.0,450,250,6.9e-12,3.0,10.4,8.2,458.9,0.39,0.21,2023-12-10,9.6,1.2792,2.220446049250313e-16
BR-03403,Highway,Steel (A36),1991,33,75,Rural South,Mild,0.0303,9,0,14257,2462.0,450,250,6.9e-12,3.0,13.3,12.3,171.7,0.73,0.27,2020-07-13,14.7,1.5305440599999998,0.14425749540517852
